bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1989-01-03','1991-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1991-01-03','1993-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1993-01-05','1995-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1995-01-04','1997-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1997-01-07','1999-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'1999-01-06','2001-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M000941,400524,15434,Connie Morella,Q1775679,kg:/m/041wnq,Constance,Morella,'1931-02-12',F,rep,'2001-01-03','2003-01-03',MD,,Republican,18513,8,,,,,,'00833',,,,,,,,,,
M001164,412197,20710,Tim Mahoney,Q1621096,kg:/m/025w7k2,Tim,Mahoney,'1956-08-15',M,rep,'2007-01-04','2009-01-03',FL,,Democrat,18799,16,,,,,,'01841',,68195,,,,N00027804,http://mahoney.house.gov,H6FL16059,,
A000363,412224,20736,Mike Arcuri,Q256130,kg:/m/0g826p,Michael,Arcuri,'1959-06-11',M,rep,'2007-01-04','2009-01-03',NY,,Democrat,8761,24,A.,,,,,'01867',1021495,67657,,,,N00027890,http://arcuri.house.gov,H6NY24128,,
A000363,412224,20736,Mike Arcuri,Q256130,kg:/m/0g826p,Michael,Arcuri,'1959-06-11',M,rep,'2009-01-06','2011-01-03',NY,,Democrat,8761,24,A.,,,,,'01867',1021495,67657,,,,N00027890,http://arcuri.house.gov,H6NY24128,,
B001264,412267,20900,Bobby Bright,Q276450,kg:/m/0gg4wd,Bobby,Bright,'1952-07-21',M,rep,'2009-01-06','2011-01-03',AL,,Democrat,10426,2,,,,,,'01905',87180,104839,,,,N00029838,http://www.bright.house.gov,H8AL02130,,
C001079,412268,20917,Joseph Cao,Q336324,kg:/m/04yfg9l,Anh,Cao,'1967-03-13',M,rep,'2009-01-06','2011-01-03',LA,,Republican,,2,,Joseph,,,,'01923',1031344,93967,,,,N00030339,http://josephcao.house.gov,H8LA02112,,
D000608,412273,20945,Kathy Dahlkemper,Q3813932,kg:/m/04y5j6j,Kathleen,Dahlkemper,'1957-12-10',F,rep,'2009-01-06','2011-01-03',PA,,Democrat,12590,3,A.,,,,,'01951',1030596,102423,,,,N00029414,http://dahlkemper.house.gov,H8PA03084,,
E000289,412206,20718,Brad Ellsworth,Q528991,kg:/m/09fhjx,Brad,Ellsworth,'1958-09-11',M,rep,'2007-01-04','2009-01-03',IN,,Democrat,12959,8,,,,,,'01851',1021550,57497,,,,N00027575,http://ellsworth.house.gov,H6IN08210,,
E000289,412206,20718,Brad Ellsworth,Q528991,kg:/m/09fhjx,Brad,Ellsworth,'1958-09-11',M,rep,'2009-01-06','2011-01-03',IN,,Democrat,12959,8,,,,,,'01851',1021550,57497,,,,N00027575,http://ellsworth.house.gov,H6IN08210,,
H001044,412279,20913,Debbie Halvorson,Q3020814,kg:/m/02qgvlk,Deborah,Halvorson,'1958-03-01',F,rep,'2009-01-06','2011-01-03',IL,,Democrat,15584,11,L.,,,,,'01919',1031342,9531,,Debbie Halvorson,,N00029377,http://halvorson.house.gov,H8IL11113,,
K000371,412289,20921,Frank Kratovil,Q501814,kg:/m/03whmnf,Frank,Kratovil,'1968-05-29',M,rep,'2009-01-06','2011-01-03',MD,,Democrat,16566,1,,,Jr.,,,'01926',1031346,101875,,,,N00029146,http://kratovil.house.gov,H8MD01086,,
M001172,412298,20905,Betsy Markey,Q526808,kg:/m/02rrw6k,Betsy,Markey,'1956-04-27',F,rep,'2009-01-06','2011-01-03',CO,,Democrat,18815,4,,,,,,'01911',1030430,106225,,,,N00029128,http://betsymarkey.house.gov,H8CO04067,,
S001173,412229,20741,Zack Space,Q139887,kg:/m/0bfzwz,Zachary,Space,'1961-01-27',M,rep,'2007-01-04','2009-01-03',OH,,Democrat,22602,18,T.,Zack,,,,'01871',1022842,56847,,,,N00027902,http://space.house.gov,H6OH18157,,
S001173,412229,20741,Zack Space,Q139887,kg:/m/0bfzwz,Zachary,Space,'1961-01-27',M,rep,'2009-01-06','2011-01-03',OH,,Democrat,22602,18,T.,Zack,,,,'01871',1022842,56847,,,,N00027902,http://space.house.gov,H6OH18157,,
B001266,412328,40903,Roland Burris,Q609172,kg:/m/09sztf,Roland,Burris,'1937-08-03',M,sen,'2009-01-15','2010-11-29',IL,3,Democrat,10429,,,,,,,'01963',2462,18168,S328,,,N00015389,http://burris.senate.gov/,S4IL00057,,
K000373,412329,40901,Ted Kaufman,Q665919,kg:/m/04y9vtn,Edward,Kaufman,'1939-03-15',M,sen,'2009-01-16','2010-11-15',DE,2,Democrat,,,E.,,,,,'01964',1030984,110918,S329,,,N00030767,http://kaufman.senate.gov/,,,
G000554,412188,20701,Gabrielle Giffords,Q193703,kg:/m/0dvl98,Gabrielle,Giffords,'1970-06-08',F,rep,'2007-01-04','2009-01-03',AZ,,Democrat,14267,8,,,,,,'01831',1021830,28507,,,,N00027829,http://giffords.house.gov,H6AZ08038,,
G000554,412188,20701,Gabrielle Giffords,Q193703,kg:/m/0dvl98,Gabrielle,Giffords,'1970-06-08',F,rep,'2009-01-06','2011-01-03',AZ,,Democrat,14267,8,,,,,,'01831',1021830,28507,,,,N00027829,http://giffords.house.gov,H6AZ08038,,
G000554,412188,20701,Gabrielle Giffords,Q193703,kg:/m/0dvl98,Gabrielle,Giffords,'1970-06-08',F,rep,'2011-01-05','2012-01-25',AZ,,Democrat,14267,8,,,,,,'01831',1021830,28507,,,,N00027829,http://giffords.house.gov,H6AZ08038,,
L000568,412291,20936,Chris Lee (New York politician),Q1077474,kg:/m/043jq2n,Christopher,Lee,'1964-04-01',M,rep,'2009-01-06','2011-01-03',NY,,Republican,17313,26,John,,,,,'01944',1031304,110348,,,,N00030198,http://chrislee.house.gov,H8NY26095,,
L000568,412291,20936,Chris Lee (New York politician),Q1077474,kg:/m/043jq2n,Christopher,Lee,'1964-04-01',M,rep,'2011-01-05','2011-02-09',NY,,Republican,17313,26,John,,,,,'01944',1031304,110348,,,,N00030198,http://chrislee.house.gov,H8NY26095,,
S001171,412225,20737,Heath Shuler,Q1592517,kg:/m/0728_t,Heath,Shuler,'1971-12-31',M,rep,'2007-01-04','2009-01-03',NC,,Democrat,22598,11,,,,,,'01859',1022886,57781,,,Heath Shuler,N00027655,http://shuler.house.gov,H6NC11172,,
S001171,412225,20737,Heath Shuler,Q1592517,kg:/m/0728_t,Heath,Shuler,'1971-12-31',M,rep,'2009-01-06','2011-01-03',NC,,Democrat,22598,11,,,,,,'01859',1022886,57781,,,Heath Shuler,N00027655,http://shuler.house.gov,H6NC11172,,
S001171,412225,20737,Heath Shuler,Q1592517,kg:/m/0728_t,Heath,Shuler,'1971-12-31',M,rep,'2011-01-05','2013-01-03',NC,,Democrat,22598,11,,,,,,'01859',1022886,57781,,,Heath Shuler,N00027655,http://shuler.house.gov,H6NC11172,,
S001174,412228,20740,Betty Sutton,Q436825,kg:/m/0fzd66,Betty,Sutton,'1963-07-31',F,rep,'2007-01-04','2009-01-03',OH,,Democrat,22604,13,,,,,,'01870',,8394,,,Betty Sutton,N00027901,http://sutton.house.gov,H6OH13133,,
S001174,412228,20740,Betty Sutton,Q436825,kg:/m/0fzd66,Betty,Sutton,'1963-07-31',F,rep,'2009-01-06','2011-01-03',OH,,Democrat,22604,13,,,,,,'01870',,8394,,,Betty Sutton,N00027901,http://sutton.house.gov,H6OH13133,,
S001174,412228,20740,Betty Sutton,Q436825,kg:/m/0fzd66,Betty,Sutton,'1963-07-31',F,rep,'2011-01-05','2013-01-03',OH,,Democrat,22604,13,,,,,,'01870',,8394,,,Betty Sutton,N00027901,http://sutton.house.gov,H6OH13133,,
C001099,412586,,Mo Cowan,Q3915426,kg:/m/0qftmjh,William,Cowan,'1969-04-04',M,sen,'2013-02-06','2013-07-16',MA,2,Democrat,,,,Mo,,,,'02189',69395,144307,S367,Mo Cowan,William M. Cowan,N99999896,http://www.cowan.senate.gov,,2044,junior
R000596,412528,21320,Trey Radel,Q3182072,kg:/m/0l8m0r5,Trey,Radel,'1976-04-20',M,rep,'2013-01-03','2014-01-27',FL,,Republican,,19,,,,,,'02118',79974,137658,,Trey Radel,Trey Radel,N00034017,http://radel.house.gov,H2FL14194,1752,
N000187,412518,21310,Gloria Negrete McLeod,Q3672666,kg:/m/028bczp,Gloria,Negrete McLeod,'1941-09-06',F,rep,'2013-01-03','2015-01-03',CA,,Democrat,15032390256,35,,,,,,'02108',69136,16492,,Gloria Negrete McLeod,Gloria Negrete McLeod,N00033509,http://negretemcleod.house.gov,H2CA35118,1742,
G000573,412530,21322,Joe Garcia,Q3182488,kg:/m/02rcmqb,Joe,Garcia,'1963-10-19',M,rep,'2013-01-03','2015-01-03',FL,,Democrat,,26,,,,,,'02120',623086,124355,,Joe Garcia,Joe Garcia,N00029908,http://garcia.house.gov,H8FL25015|H2FL26057,1754,
E000292,412535,21327,William Enyart,Q797837,kg:/m/0k2fvzd,William,Enyart,'1949-09-22',M,rep,'2013-01-03','2015-01-03',IL,,Democrat,,12,L.,,,,,'02125',79286,110744,,William Enyart,William L. Enyart,N00034884,http://enyart.house.gov,H2IL12122,1759,
B001280,412547,21336,Kerry Bentivolio,Q3880318,kg:/m/0jwtq8b,Kerry,Bentivolio,'1951-10-06',M,rep,'2013-01-03','2015-01-03',MI,,Republican,,11,L.,,,,,'02135',79627,123059,,Kerry Bentivolio,Kerry L. Bentivolio,N00033625,http://bentivolio.house.gov,H2MI11133,1771,
G000572,412577,21363,Pete Gallego,Q4014524,kg:/m/03qfqy8,Pete,Gallego,'1961-12-02',M,rep,'2013-01-03','2015-01-03',TX,,Democrat,,23,P.,,,,,'02164',79696,5505,,Pete Gallego,Pete P. Gallego,N00033541,http://gallego.house.gov,H2TX23124,1801,
S001179,412314,20914,Aaron Schock,Q302659,kg:/m/0h6xzk,Aaron,Schock,'1981-05-28',M,rep,'2009-01-06','2011-01-03',IL,,Republican,22614,18,,,,,,'01920',1030003,33428,,Aaron Schock,Aaron Schock,N00029273,http://schock.house.gov,H8IL18043,796,
S001179,412314,20914,Aaron Schock,Q302659,kg:/m/0h6xzk,Aaron,Schock,'1981-05-28',M,rep,'2011-01-05','2013-01-03',IL,,Republican,22614,18,,,,,,'01920',1030003,33428,,Aaron Schock,Aaron Schock,N00029273,http://schock.house.gov,H8IL18043,796,
S001179,412314,20914,Aaron Schock,Q302659,kg:/m/0h6xzk,Aaron,Schock,'1981-05-28',M,rep,'2013-01-03','2015-01-03',IL,,Republican,22614,18,,,,,,'01920',1030003,33428,,Aaron Schock,Aaron Schock,N00029273,http://schock.house.gov,H8IL18043,796,
S001179,412314,20914,Aaron Schock,Q302659,kg:/m/0h6xzk,Aaron,Schock,'1981-05-28',M,rep,'2015-01-06','2015-03-31',IL,,Republican,22614,18,,,,,,'01920',1030003,33428,,Aaron Schock,Aaron Schock,N00029273,http://schock.house.gov,H8IL18043,796,
T000473,412626,,Mark Takai,Q16197299,kg:/m/0yp0gs4,Mark,Takai,'1967-07-01',M,rep,'2015-01-06','2016-07-20',HI,,Democrat,,1,,,,,,'02240',,,,,Mark Takai,N00035535,https://takai.house.gov,H4HI01134,2082,
F000456,412275,20918,John Fleming (American politician),Q1699486,kg:/m/04z_dt3,John,Fleming,'1951-07-05',M,rep,'2009-01-06','2011-01-03',LA,,Republican,13559,4,,,,,,'01924',1031345,108811,,John Fleming (Louisiana),John Fleming,N00029679,http://fleming.house.gov,H8LA04225,757,
F000456,412275,20918,John Fleming (American politician),Q1699486,kg:/m/04z_dt3,John,Fleming,'1951-07-05',M,rep,'2011-01-05','2013-01-03',LA,,Republican,13559,4,,,,,,'01924',1031345,108811,,John Fleming (Louisiana),John Fleming,N00029679,http://fleming.house.gov,H8LA04225,757,
F000456,412275,20918,John Fleming (American politician),Q1699486,kg:/m/04z_dt3,John,Fleming,'1951-07-05',M,rep,'2013-01-03','2015-01-03',LA,,Republican,13559,4,,,,,,'01924',1031345,108811,,John Fleming (Louisiana),John Fleming,N00029679,http://fleming.house.gov,H8LA04225,757,
F000456,412275,20918,John Fleming (American politician),Q1699486,kg:/m/04z_dt3,John,Fleming,'1951-07-05',M,rep,'2015-01-06','2017-01-03',LA,,Republican,13559,4,,,,,,'01924',1031345,108811,,John Fleming (Louisiana),John Fleming,N00029679,http://fleming.house.gov,H8LA04225,757,
L000571,412294,20953,Cynthia Lummis,Q456064,kg:/m/02qvjv3,Cynthia,Lummis,'1954-09-10',F,rep,'2009-01-06','2011-01-03',WY,,Republican,17319,0,M.,,,,,'01960',1031365,15546,,Cynthia Lummis,Cynthia M. Lummis,N00029788,http://lummis.house.gov,H8WY00148,776,
L000571,412294,20953,Cynthia Lummis,Q456064,kg:/m/02qvjv3,Cynthia,Lummis,'1954-09-10',F,rep,'2011-01-05','2013-01-03',WY,,Republican,17319,0,M.,,,,,'01960',1031365,15546,,Cynthia Lummis,Cynthia M. Lummis,N00029788,http://lummis.house.gov,H8WY00148,776,
L000571,412294,20953,Cynthia Lummis,Q456064,kg:/m/02qvjv3,Cynthia,Lummis,'1954-09-10',F,rep,'2013-01-03','2015-01-03',WY,,Republican,17319,0,M.,,,,,'01960',1031365,15546,,Cynthia Lummis,Cynthia M. Lummis,N00029788,http://lummis.house.gov,H8WY00148,776,
L000571,412294,20953,Cynthia Lummis,Q456064,kg:/m/02qvjv3,Cynthia,Lummis,'1954-09-10',F,rep,'2015-01-06','2017-01-03',WY,,Republican,17319,0,M.,,,,,'01960',1031365,15546,,Cynthia Lummis,Cynthia M. Lummis,N00029788,http://lummis.house.gov,H8WY00148,776,
P000596,412306,,Pedro Pierluisi,Q2277878,kg:/m/02r7csl,Pedro,Pierluisi,'1959-04-26',M,rep,'2009-01-06','2013-01-03',PR,,Democrat,20030,0,R.,,,,,'01953',1031305,110894,,,Pedro R. Pierluisi,N00029168,http://pierluisi.house.gov,H8PR00062,788,
P000596,412306,,Pedro Pierluisi,Q2277878,kg:/m/02r7csl,Pedro,Pierluisi,'1959-04-26',M,rep,'2013-01-03','2017-01-03',PR,,Democrat,20030,0,R.,,,,,'01953',1031305,110894,,,Pedro R. Pierluisi,N00029168,http://pierluisi.house.gov,H8PR00062,788,
M001191,412527,21319,Patrick Murphy (Florida politician),Q3182011,kg:/m/0n47ttk,Patrick,Murphy,'1983-03-30',M,rep,'2013-01-03','2015-01-03',FL,,Democrat,,18,,,,,,'02117',95348,137652,,Patrick Murphy (Florida),Patrick Murphy,N00033091,http://patrickmurphy.house.gov,H2FL22072,1751,
M001191,412527,21319,Patrick Murphy (Florida politician),Q3182011,kg:/m/0n47ttk,Patrick,Murphy,'1983-03-30',M,rep,'2015-01-06','2017-01-03',FL,,Democrat,,18,,,,,,'02117',95348,137652,,Patrick Murphy (Florida),Patrick Murphy,N00033091,http://patrickmurphy.house.gov,H2FL22072,1751,
C001102,412604,,Curt Clawson,Q16728087,kg:/m/03wphq2,Curtis,Clawson,'1959-09-28',M,rep,'2014-06-24','2015-01-03',FL,,Republican,,19,,Curt,,,,'02200',75516,148899,,,Curt Clawson,N00035854,,H4FL19074,2060,
C001102,412604,,Curt Clawson,Q16728087,kg:/m/03wphq2,Curtis,Clawson,'1959-09-28',M,rep,'2015-01-06','2017-01-03',FL,,Republican,,19,,Curt,,,,'02200',75516,148899,,,Curt Clawson,N00035854,http://clawson.house.gov,H4FL19074,2060,
G000575,412620,,Gwen Graham,Q16195097,kg:/m/0wk57s1,Gwen,Graham,'1963-01-31',F,rep,'2015-01-06','2017-01-03',FL,,Democrat,15032409716,2,,,,,,'02234',,146129,,,Gwen Graham,N00035688,https://graham.house.gov,H4FL02062,2076,
A000373,412642,,Brad Ashford,Q4953782,kg:/m/02pys5v,Brad,Ashford,'1949-11-10',M,rep,'2015-01-06','2017-01-03',NE,,Democrat,,2,,,,,,'02257',,,,,Brad Ashford,N00005293,https://ashford.house.gov,H4NE02054,2098,
H001070,412645,,Cresent Hardy,Q16189291,kg:/m/0yp3l3w,Cresent,Hardy,'1957-06-23',M,rep,'2015-01-06','2017-01-03',NV,,Republican,,4,,,,,,'02260',,,,Cresent Hardy,Cresent Hardy,N00035628,https://hardy.house.gov,H4NV04017,2101,
Z000018,412640,,Ryan Zinke,Q7384672,kg:/m/0gkz1jg,Ryan,Zinke,'1961-11-01',M,rep,'2015-01-06','2017-01-03',MT,,Republican,,0,,,,,,'02254',,104073,,,Ryan K. Zinke,N00035616,https://zinke.house.gov,H4MT01041,2096,
Z000018,412640,,Ryan Zinke,Q7384672,kg:/m/0gkz1jg,Ryan,Zinke,'1961-11-01',M,rep,'2017-01-03','2017-03-01',MT,,Republican,,0,,,,,,'02254',,104073,,,Ryan K. Zinke,N00035616,https://zinke.house.gov,H4MT01041,2096,
B001283,412567,21354,Jim Bridenstine,Q3601035,kg:/m/0jwyd6r,Jim,Bridenstine,'1975-06-15',M,rep,'2013-01-03','2015-01-03',OK,,Republican,,1,,,,,,'02155',79705,135894,,Jim Bridenstine,Jim Bridenstine,N00033532,http://bridenstine.house.gov,H2OK01143,1791,
B001283,412567,21354,Jim Bridenstine,Q3601035,kg:/m/0jwyd6r,Jim,Bridenstine,'1975-06-15',M,rep,'2015-01-06','2017-01-03',OK,,Republican,,1,,,,,,'02155',79705,135894,,Jim Bridenstine,Jim Bridenstine,N00033532,http://bridenstine.house.gov,H2OK01143,1791,
B001283,412567,21354,Jim Bridenstine,Q3601035,kg:/m/0jwyd6r,Jim,Bridenstine,'1975-06-15',M,rep,'2017-01-03','2018-04-23',OK,,Republican,,1,,,,,,'02155',79705,135894,,Jim Bridenstine,Jim Bridenstine,N00033532,https://bridenstine.house.gov,H2OK01143,1791,
D000621,412526,21318,Ron DeSantis,Q3105215,kg:/m/0l8mn35,Ron,DeSantis,'1978-09-14',M,rep,'2013-01-03','2015-01-03',FL,,Republican,,6,,,,,,'02116',79744,137630,,Ron DeSantis,Ron DeSantis,N00034746,http://desantis.house.gov,H2FL00292,1750,
D000621,412526,21318,Ron DeSantis,Q3105215,kg:/m/0l8mn35,Ron,DeSantis,'1978-09-14',M,rep,'2015-01-06','2017-01-03',FL,,Republican,,6,,,,,,'02116',79744,137630,,Ron DeSantis,Ron DeSantis,N00034746,http://desantis.house.gov,H2FL00292,1750,
D000621,412526,21318,Ron DeSantis,Q3105215,kg:/m/0l8mn35,Ron,DeSantis,'1978-09-14',M,rep,'2017-01-03','2018-09-10',FL,,Republican,,6,,,,,,'02116',79744,137630,,Ron DeSantis,Ron DeSantis,N00034746,https://desantis.house.gov,H2FL00292,1750,
J000297,412663,21558,Evan Jenkins (politician),Q5415437,kg:/m/0d4_hq,Evan,Jenkins,'1960-09-12',M,rep,'2015-01-06','2017-01-03',WV,,Republican,,3,,,,,,'02278',76592,8297,,,Evan H. Jenkins,N00035531,https://evanjenkins.house.gov,H4WV03070,2119,
J000297,412663,21558,Evan Jenkins (politician),Q5415437,kg:/m/0d4_hq,Evan,Jenkins,'1960-09-12',M,rep,'2017-01-03','2018-09-30',WV,,Republican,,3,,,,,,'02278',76592,8297,,,Evan H. Jenkins,N00035531,https://evanjenkins.house.gov,H4WV03070,2119,
L000580,412558,21341,Michelle Lujan Grisham,Q3917203,kg:/m/0n3vkrv,Michelle,Lujan Grisham,'1959-10-24',F,rep,'2013-01-03','2015-01-03',NM,,Democrat,15032387385,1,,,,,,'02146',94791,102404,,Michelle Lujan Grisham,Michelle Lujan Grisham,N00029400,http://lujangrisham.house.gov,H8NM01257,1782,
L000580,412558,21341,Michelle Lujan Grisham,Q3917203,kg:/m/0n3vkrv,Michelle,Lujan Grisham,'1959-10-24',F,rep,'2015-01-06','2017-01-03',NM,,Democrat,15032387385,1,,,,,,'02146',94791,102404,,Michelle Lujan Grisham,Michelle Lujan Grisham,N00029400,https://lujangrisham.house.gov,H8NM01257,1782,
L000580,412558,21341,Michelle Lujan Grisham,Q3917203,kg:/m/0n3vkrv,Michelle,Lujan Grisham,'1959-10-24',F,rep,'2017-01-03','2018-12-31',NM,,Democrat,15032387385,1,,,,,,'02146',94791,102404,,Michelle Lujan Grisham,Michelle Lujan Grisham,N00029400,https://lujangrisham.house.gov,H8NM01257,1782,
C001077,412271,20906,Mike Coffman,Q547218,kg:/m/03gy95d,Mike,Coffman,'1955-03-19',M,rep,'2009-01-06','2011-01-03',CO,,Republican,11815,6,,,,,,'01912',1031340,1535,,Mike Coffman,Mike Coffman,N00024753,http://coffman.house.gov,H8CO06138|H2CO00019,753,
C001077,412271,20906,Mike Coffman,Q547218,kg:/m/03gy95d,Mike,Coffman,'1955-03-19',M,rep,'2011-01-05','2013-01-03',CO,,Republican,11815,6,,,,,,'01912',1031340,1535,,Mike Coffman,Mike Coffman,N00024753,http://coffman.house.gov,H8CO06138|H2CO00019,753,
C001077,412271,20906,Mike Coffman,Q547218,kg:/m/03gy95d,Mike,Coffman,'1955-03-19',M,rep,'2013-01-03','2015-01-03',CO,,Republican,11815,6,,,,,,'01912',1031340,1535,,Mike Coffman,Mike Coffman,N00024753,http://coffman.house.gov,H8CO06138|H2CO00019,753,
C001077,412271,20906,Mike Coffman,Q547218,kg:/m/03gy95d,Mike,Coffman,'1955-03-19',M,rep,'2015-01-06','2017-01-03',CO,,Republican,11815,6,,,,,,'01912',1031340,1535,,Mike Coffman,Mike Coffman,N00024753,http://coffman.house.gov,H8CO06138|H2CO00019,753,
C001077,412271,20906,Mike Coffman,Q547218,kg:/m/03gy95d,Mike,Coffman,'1955-03-19',M,rep,'2017-01-03','2019-01-03',CO,,Republican,11815,6,,,,,,'01912',1031340,1535,,Mike Coffman,Mike Coffman,N00024753,https://coffman.house.gov,H8CO06138|H2CO00019,753,
D000607,412205,20717,Joe Donnelly,Q1691395,kg:/m/0gmx64,Joe,Donnelly,'1955-09-28',M,rep,'2007-01-04','2009-01-03',IN,,Democrat,12588,2,,,,,,'01850',1012000,34212,S356,Joe Donnelly,Joe Donnelly,N00026586,http://donnelly.house.gov,H4IN02101|S2IN00091,691,
D000607,412205,20717,Joe Donnelly,Q1691395,kg:/m/0gmx64,Joe,Donnelly,'1955-09-28',M,rep,'2009-01-06','2011-01-03',IN,,Democrat,12588,2,,,,,,'01850',1012000,34212,S356,Joe Donnelly,Joe Donnelly,N00026586,http://donnelly.house.gov,H4IN02101|S2IN00091,691,
D000607,412205,20717,Joe Donnelly,Q1691395,kg:/m/0gmx64,Joe,Donnelly,'1955-09-28',M,rep,'2011-01-05','2013-01-03',IN,,Democrat,12588,2,,,,,,'01850',1012000,34212,S356,Joe Donnelly,Joe Donnelly,N00026586,http://donnelly.house.gov,H4IN02101|S2IN00091,691,
D000607,412205,20717,Joe Donnelly,Q1691395,kg:/m/0gmx64,Joe,Donnelly,'1955-09-28',M,sen,'2013-01-03','2019-01-03',IN,1,Democrat,12588,,,,,,,'01850',1012000,34212,S356,Joe Donnelly,Joe Donnelly,N00026586,https://www.donnelly.senate.gov,H4IN02101|S2IN00091,691,senior
J000290,412284,20915,Lynn Jenkins,Q456217,kg:/m/02qdzmy,Lynn,Jenkins,'1963-06-10',F,rep,'2009-01-06','2011-01-03',KS,,Republican,16069,2,,,,,,'01921',1030550,18594,,Lynn Jenkins,Lynn Jenkins,N00029077,http://lynnjenkins.house.gov,H8KS02090,766,
J000290,412284,20915,Lynn Jenkins,Q456217,kg:/m/02qdzmy,Lynn,Jenkins,'1963-06-10',F,rep,'2011-01-05','2013-01-03',KS,,Republican,16069,2,,,,,,'01921',1030550,18594,,Lynn Jenkins,Lynn Jenkins,N00029077,http://lynnjenkins.house.gov,H8KS02090,766,
J000290,412284,20915,Lynn Jenkins,Q456217,kg:/m/02qdzmy,Lynn,Jenkins,'1963-06-10',F,rep,'2013-01-03','2015-01-03',KS,,Republican,16069,2,,,,,,'01921',1030550,18594,,Lynn Jenkins,Lynn Jenkins,N00029077,http://lynnjenkins.house.gov,H8KS02090,766,
J000290,412284,20915,Lynn Jenkins,Q456217,kg:/m/02qdzmy,Lynn,Jenkins,'1963-06-10',F,rep,'2015-01-06','2017-01-03',KS,,Republican,16069,2,,,,,,'01921',1030550,18594,,Lynn Jenkins,Lynn Jenkins,N00029077,http://lynnjenkins.house.gov,H8KS02090,766,
J000290,412284,20915,Lynn Jenkins,Q456217,kg:/m/02qdzmy,Lynn,Jenkins,'1963-06-10',F,rep,'2017-01-03','2019-01-03',KS,,Republican,16069,2,,,,,,'01921',1030550,18594,,Lynn Jenkins,Lynn Jenkins,N00029077,https://lynnjenkins.house.gov,H8KS02090,766,
P000598,412308,20904,Jared Polis,Q935734,kg:/m/02qckk4,Jared,Polis,'1975-05-12',M,rep,'2009-01-06','2011-01-03',CO,,Democrat,20034,2,,,,,,'01910',1031300,106220,,Jared Polis,Jared Polis,N00029127,http://polis.house.gov,H8CO02137,790,
P000598,412308,20904,Jared Polis,Q935734,kg:/m/02qckk4,Jared,Polis,'1975-05-12',M,rep,'2011-01-05','2013-01-03',CO,,Democrat,20034,2,,,,,,'01910',1031300,106220,,Jared Polis,Jared Polis,N00029127,http://polis.house.gov,H8CO02137,790,
P000598,412308,20904,Jared Polis,Q935734,kg:/m/02qckk4,Jared,Polis,'1975-05-12',M,rep,'2013-01-03','2015-01-03',CO,,Democrat,20034,2,,,,,,'01910',1031300,106220,,Jared Polis,Jared Polis,N00029127,http://polis.house.gov,H8CO02137,790,
P000598,412308,20904,Jared Polis,Q935734,kg:/m/02qckk4,Jared,Polis,'1975-05-12',M,rep,'2015-01-06','2017-01-03',CO,,Democrat,20034,2,,,,,,'01910',1031300,106220,,Jared Polis,Jared Polis,N00029127,http://polis.house.gov,H8CO02137,790,
P000598,412308,20904,Jared Polis,Q935734,kg:/m/02qckk4,Jared,Polis,'1975-05-12',M,rep,'2017-01-03','2019-01-03',CO,,Democrat,20034,2,,,,,,'01910',1031300,106220,,Jared Polis,Jared Polis,N00029127,https://polis.house.gov,H8CO02137,790,
V000129,412515,21307,David Valadao,Q3528567,kg:/m/0g55rlx,David,Valadao,'1977-04-14',M,rep,'2013-01-03','2015-01-03',CA,,Republican,,21,G.,,,,,'02105',623702,120200,,David G. Valadao,David G. Valadao,N00033367,http://valadao.house.gov,H2CA20094,1739,
V000129,412515,21307,David Valadao,Q3528567,kg:/m/0g55rlx,David,Valadao,'1977-04-14',M,rep,'2015-01-06','2017-01-03',CA,,Republican,,21,G.,,,,,'02105',623702,120200,,David G. Valadao,David G. Valadao,N00033367,http://valadao.house.gov,H2CA20094,1739,
V000129,412515,21307,David Valadao,Q3528567,kg:/m/0g55rlx,David,Valadao,'1977-04-14',M,rep,'2017-01-03','2019-01-03',CA,,Republican,,21,G.,,,,,'02105',623702,120200,,David G. Valadao,David G. Valadao,N00033367,https://valadao.house.gov,H2CA20094,1739,
