bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank,caucus,end-type,twitter,facebook,youtube_id,twitter_id,youtube,instagram,instagram_id
E000298,412735,21750.0,Ron Estes,Q7363747,kg:/m/0gfgsrm,Ron,Estes,'1956-07-19',M,rep,'2019-01-03','2021-01-03',KS,,Republican,15032448694,4,,,,,,,107963,125031,,Ron Estes,Ron Estes,N00040712,https://estes.house.gov,H8KS04112,2246.0,,,,RepRonEstes,RepRonEstes,UC2clc28qcehIqotHQcthnWA,854715071116849157,,RepRonEstes,
G000584,412736,21751.0,Greg Gianforte,Q5605607,kg:/m/030pb5p,Greg,Gianforte,'1961-04-17',M,rep,'2017-06-21','2019-01-03',MT,,Republican,15032448990,0,,,,,,,104895,168594,,Greg Gianforte,Greg Gianforte,N00040733,https://gianforte.house.gov,H8MT01182,2247.0,,,,,RepGianforte,UCj4ocM2PHNKBbmMQF8k-wsQ,,,,
G000584,412736,21751.0,Greg Gianforte,Q5605607,kg:/m/030pb5p,Greg,Gianforte,'1961-04-17',M,rep,'2019-01-03','2021-01-03',MT,,Republican,15032448990,0,,,,,,,104895,168594,,Greg Gianforte,Greg Gianforte,N00040733,https://gianforte.house.gov,H8MT01182,2247.0,,,,,RepGianforte,UCj4ocM2PHNKBbmMQF8k-wsQ,,,,
N000190,412738,21753.0,Ralph Norman,Q7287914,kg:/m/0f9kbx,Ralph,Norman,'1953-06-20',M,rep,'2017-06-26','2019-01-03',SC,,Republican,15032448994,5,,,Jr.,,,,61996,47930,,Ralph W. Norman,Ralph Norman,N00027783,https://norman.house.gov,H8SC05158,2248.0,,,,RepRalphNorman,RepRalphNorman,,880480631108644864,,,
N000190,412738,21753.0,Ralph Norman,Q7287914,kg:/m/0f9kbx,Ralph,Norman,'1953-06-20',M,rep,'2019-01-03','2021-01-03',SC,,Republican,15032448994,5,,,Jr.,,,,61996,47930,,Ralph W. Norman,Ralph Norman,N00027783,https://norman.house.gov,H8SC05158,2248.0,,,,RepRalphNorman,RepRalphNorman,,880480631108644864,,,
G000585,412739,21754.0,Jimmy Gomez,Q6200205,kg:/m/0n_73h1,Jimmy,Gomez,'1974-11-25',M,rep,'2017-07-11','2019-01-03',CA,,Democrat,15032449022,34,,,,,,,108883,138524,,Jimmy Gomez,Jimmy Gomez,N00040597,https://gomez.house.gov,H8CA34266,2250.0,,,,RepJimmyGomez,RepJimmyGomez,,2371339658,,,
G000585,412739,21754.0,Jimmy Gomez,Q6200205,kg:/m/0n_73h1,Jimmy,Gomez,'1974-11-25',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,15032449022,34,,,,,,,108883,138524,,Jimmy Gomez,Jimmy Gomez,N00040597,https://gomez.house.gov,H8CA34266,2250.0,,,,RepJimmyGomez,RepJimmyGomez,,2371339658,,,
C001114,412740,21755.0,John Curtis (Utah politician),Q6253810,kg:/m/0bmdhtb,John,Curtis,'1960-05-10',M,rep,'2017-11-13','2019-01-03',UT,,Republican,,3,,,,,,,,123390,,John Curtis (Utah),John R. Curtis,N00041221,https://curtis.house.gov,H8UT03238,2251.0,,,,RepJohnCurtis,RepJohnCurtis,UChAQ4MD-HigmGnImSoAKBVA,931614483050414080,,repjohncurtis,
C001114,412740,21755.0,John Curtis (Utah politician),Q6253810,kg:/m/0bmdhtb,John,Curtis,'1960-05-10',M,rep,'2019-01-03','2021-01-03',UT,,Republican,,3,,,,,,,,123390,,John Curtis (Utah),John R. Curtis,N00041221,https://curtis.house.gov,H8UT03238,2251.0,,,,RepJohnCurtis,RepJohnCurtis,UChAQ4MD-HigmGnImSoAKBVA,931614483050414080,,repjohncurtis,
J000300,412741,41705.0,Doug Jones (politician),Q30122825,kg:/g/11dyzdzg1j,Doug,Jones,'1954-05-04',M,sen,'2018-01-03','2021-01-03',AL,2.0,Democrat,,,,,,,,,1024592,176464,S393,Doug Jones (Alabama),Doug Jones,N00024817,https://www.jones.senate.gov,S0AL00156,2252.0,junior,,,sendougjones,senatordougjones,UCL8akobkoN2lB5U3kaEjdBw,941080085121175552,,,
S001203,412742,41706.0,Tina Smith,Q18631509,kg:/m/0127xvy3,Tina,Smith,'1958-03-04',F,sen,'2018-01-03','2018-11-06',MN,2.0,Democrat,,,Flint,,,,,,111313,152968,S394,Tina Smith,Tina Smith,N00042353,https://www.smith.senate.gov,S8MN00578,2253.0,junior,,special-election,SenTinaSmith,USSenTinaSmith,,941000686275387392,,,
S001203,412742,41706.0,Tina Smith,Q18631509,kg:/m/0127xvy3,Tina,Smith,'1958-03-04',F,sen,'2018-11-07','2021-01-03',MN,2.0,Democrat,,,Flint,,,,,,111313,152968,S394,Tina Smith,Tina Smith,N00042353,https://www.smith.senate.gov,S8MN00578,2253.0,junior,,,SenTinaSmith,USSenTinaSmith,,941000686275387392,,,
H001079,412743,41707.0,Cindy Hyde-Smith,Q5120540,kg:/m/03wc2px,Cindy,Hyde-Smith,'1959-05-10',F,sen,'2018-04-09','2018-11-27',MS,2.0,Republican,,,,,,,,,113208,20784,S395,Cindy Hyde-Smith,Cindy Hyde-Smith,N00043298,https://www.hydesmith.senate.gov,S8MS00261,,junior,,special-election,SenHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,983348251972816896,,sencindyhydesmith,
H001079,412743,41707.0,Cindy Hyde-Smith,Q5120540,kg:/m/03wc2px,Cindy,Hyde-Smith,'1959-05-10',F,sen,'2018-11-28','2021-01-03',MS,2.0,Republican,,,,,,,,,113208,20784,S395,Cindy Hyde-Smith,Cindy Hyde-Smith,N00043298,https://www.hydesmith.senate.gov,S8MS00261,,junior,,,SenHydeSmith,,UCJHxkJhGST0NTlkzJHWV03Q,983348251972816896,,sencindyhydesmith,
L000588,412744,21756.0,Conor Lamb,Q43387164,kg:/g/11gdj36kt1,Conor,Lamb,'1984-06-27',M,rep,'2018-04-12','2019-01-03',PA,,Democrat,,18,,,,,,,,177656,,Conor Lamb,Conor Lamb,N00041870,https://lamb.house.gov/,H8PA18181,,,,,RepConorLamb,RepConorLamb,UC7hX59n_ixS1Bz3f8Je02yA,984456621417000960,,,
L000588,412744,21756.0,Conor Lamb,Q43387164,kg:/g/11gdj36kt1,Conor,Lamb,'1984-06-27',M,rep,'2019-01-03','2021-01-03',PA,,Democrat,,17,,,,,,,,177656,,Conor Lamb,Conor Lamb,N00041870,https://lamb.house.gov,H8PA18181,,,,,RepConorLamb,RepConorLamb,UC7hX59n_ixS1Bz3f8Je02yA,984456621417000960,,,
L000589,412745,21757.0,Debbie Lesko,Q16731415,kg:/m/0zwmkgq,Debbie,Lesko,'1958-11-14',F,rep,'2018-05-07','2019-01-03',AZ,,Republican,,8,,,,,,,,106483,,Debbie Lesko,Debbie Lesko,N00042056,https://lesko.house.gov/,H8AZ08158,,,,,RepDLesko,RepDebbieLesko,,996094929733652481,,,
L000589,412745,21757.0,Debbie Lesko,Q16731415,kg:/m/0zwmkgq,Debbie,Lesko,'1958-11-14',F,rep,'2019-01-03','2021-01-03',AZ,,Republican,,8,,,,,,,,106483,,Debbie Lesko,Debbie Lesko,N00042056,https://lesko.house.gov,H8AZ08158,,,,,RepDLesko,RepDebbieLesko,,996094929733652481,,,
C001115,412746,21758.0,Michael Cloud,Q55313952,,Michael,Cloud,'1975-05-13',M,rep,'2018-07-10','2019-01-03',TX,,Republican,,27,,,,,,,10322,177350,,Michael Cloud (Texas),Michael Cloud,N00041882,https://cloud.house.gov/,H8TX27049,,,,,RepCloudTX,,,1039879658400112640,,,
C001115,412746,21758.0,Michael Cloud,Q55313952,,Michael,Cloud,'1975-05-13',M,rep,'2019-01-03','2021-01-03',TX,,Republican,,27,,,,,,,10322,177350,,Michael Cloud (Texas),Michael Cloud,N00041882,https://cloud.house.gov,H8TX27049,,,,,RepCloudTX,,,1039879658400112640,,,
B001306,412747,21759.0,Troy Balderson,Q16194422,kg:/m/09ry4tm,Troy,Balderson,'1962-01-16',M,rep,'2018-09-05','2019-01-03',OH,,Republican,,12,,,,,,,,102781,,Troy Balderson,Troy Balderson,N00042194,https://balderson.house.gov/,H8OH12180,,,,,RepBalderson,,,1037341536592310272,,,
B001306,412747,21759.0,Troy Balderson,Q16194422,kg:/m/09ry4tm,Troy,Balderson,'1962-01-16',M,rep,'2019-01-03','2021-01-03',OH,,Republican,,12,,,,,,,,102781,,Troy Balderson,Troy Balderson,N00042194,https://balderson.house.gov,H8OH12180,,,,,RepBalderson,,,1037341536592310272,,,
H001082,412748,21760.0,Kevin Hern,Q58333614,,Kevin,Hern,'1961-12-04',M,rep,'2018-11-13','2019-01-03',OK,,Republican,,1,R.,,,,,,,180004,,Kevin Hern,Kevin Hern,N00040829,https://hern.house.gov,H8OK01157,,,,,repkevinhern,,,1067818539179024386,,,
H001082,412748,21760.0,Kevin Hern,Q58333614,,Kevin,Hern,'1961-12-04',M,rep,'2019-01-03','2021-01-03',OK,,Republican,,1,R.,,,,,,,180004,,Kevin Hern,Kevin Hern,N00040829,https://hern.house.gov,H8OK01157,,,,,repkevinhern,,,1067818539179024386,,,
M001206,412749,21761.0,Joseph Morelle,Q6285623,kg:/m/03d820m,Joseph,Morelle,'1957-04-29',M,rep,'2018-11-13','2019-01-03',NY,,Democrat,,25,D.,,,,,,,4362,,Joseph Morelle,Joseph D. Morelle,N00043207,https://morelle.house.gov,H8NY25105,,,,,RepJoeMorelle,,,1064595993222615040,,,
M001206,412749,21761.0,Joseph Morelle,Q6285623,kg:/m/03d820m,Joseph,Morelle,'1957-04-29',M,rep,'2019-01-03','2021-01-03',NY,,Democrat,,25,D.,,,,,,,4362,,Joseph Morelle,Joseph D. Morelle,N00043207,https://morelle.house.gov,H8NY25105,,,,,RepJoeMorelle,,,1064595993222615040,,,
S001205,412750,21762.0,Mary Gay Scanlon,Q54611716,,Mary,Scanlon,'1959-08-30',F,rep,'2018-11-13','2019-01-03',PA,,Democrat,,7,Gay,,,,,,,178890,,Mary Gay Scanlon,Mary Gay Scanlon,N00042706,https://scanlon.house.gov,H8PA07200,,,,,RepMGS,,,1067541214671577093,,,
S001205,412750,21762.0,Mary Gay Scanlon,Q54611716,,Mary,Scanlon,'1959-08-30',F,rep,'2019-01-03','2021-01-03',PA,,Democrat,,5,Gay,,,,,,,178890,,Mary Gay Scanlon,Mary Gay Scanlon,N00042706,https://scanlon.house.gov,H8PA07200,,,,,RepMGS,,,1067541214671577093,,,
W000826,412751,21763.0,Susan Wild,Q58323072,,Susan,Wild,'1957-06-07',F,rep,'2018-11-27','2019-01-03',PA,,Democrat,,15,Ellis,,,,,,,178895,,Susan Wild,Susan Wild,N00041997,https://wild.house.gov,H8PA15229,,,,,RepSusanWild,,,1069636653353000962,,,
W000826,412751,21763.0,Susan Wild,Q58323072,,Susan,Wild,'1957-06-07',F,rep,'2019-01-03','2021-01-03',PA,,Democrat,,7,Ellis,,,,,,,178895,,Susan Wild,Susan Wild,N00041997,https://wild.house.gov,H8PA15229,,,,,RepSusanWild,,,1069636653353000962,,,
C001055,400069,20322.0,Ed Case,Q597613,kg:/m/0255s6,Ed,Case,'1952-09-27',M,rep,'2003-01-07','2005-01-03',HI,,Democrat,11776,2,,,,,,'01693',,,,,Ed Case,N00025882,http://www.house.gov/case,H2HI02128,,,,,RepEdCase,,,1081350574589833221,,,
C001055,400069,20322.0,Ed Case,Q597613,kg:/m/0255s6,Ed,Case,'1952-09-27',M,rep,'2005-01-04','2007-01-03',HI,,Democrat,11776,2,,,,,,'01693',,,,,Ed Case,N00025882,http://www.house.gov/case,H2HI02128,,,,,RepEdCase,,,1081350574589833221,,,
C001055,400069,20322.0,Ed Case,Q597613,kg:/m/0255s6,Ed,Case,'1952-09-27',M,rep,'2019-01-03','2021-01-03',HI,,Democrat,11776,1,,,,,,'01693',,,,,Ed Case,N00025882,https://case.house.gov,H2HI02128,,,,,RepEdCase,,,1081350574589833221,,,
H001066,412559,21339.0,Steven Horsford,Q3514907,kg:/m/03c01w9,Steven,Horsford,'1973-04-29',M,rep,'2013-01-03','2015-01-03',NV,,Democrat,,4,A.,,,,,'02147',79614,44064,,Steven Horsford,Steven Horsford,N00033638,http://horsford.house.gov,H2NV04011,1783.0,,,,RepHorsford,,,389840566,,,
H001066,412559,21339.0,Steven Horsford,Q3514907,kg:/m/03c01w9,Steven,Horsford,'1973-04-29',M,rep,'2019-01-03','2021-01-03',NV,,Democrat,,4,A.,,,,,'02147',79614,44064,,Steven Horsford,Steven Horsford,N00033638,https://horsford.house.gov,H2NV04011,1783.0,,,,RepHorsford,,,389840566,,,
K000368,412286,20902.0,Ann Kirkpatrick,Q558460,kg:/m/02qtczp,Ann,Kirkpatrick,'1950-03-24',F,rep,'2009-01-06','2011-01-03',AZ,,Democrat,16560,1,,,,,,'01907',1031338,28425,,Ann Kirkpatrick,Ann Kirkpatrick,N00029260,http://kirkpatrick.house.gov,H8AZ01104,768.0,,,,RepKirkpatrick,,,1081240074946252801,,,
K000368,412286,20902.0,Ann Kirkpatrick,Q558460,kg:/m/02qtczp,Ann,Kirkpatrick,'1950-03-24',F,rep,'2013-01-03','2015-01-03',AZ,,Democrat,16560,1,,,,,,'01907',1031338,28425,,Ann Kirkpatrick,Ann Kirkpatrick,N00029260,http://kirkpatrick.house.gov,H8AZ01104,768.0,,,,RepKirkpatrick,,,1081240074946252801,,,
K000368,412286,20902.0,Ann Kirkpatrick,Q558460,kg:/m/02qtczp,Ann,Kirkpatrick,'1950-03-24',F,rep,'2015-01-06','2017-01-03',AZ,,Democrat,16560,1,,,,,,'01907',1031338,28425,,Ann Kirkpatrick,Ann Kirkpatrick,N00029260,http://kirkpatrick.house.gov,H8AZ01104,768.0,,,,RepKirkpatrick,,,1081240074946252801,,,
K000368,412286,20902.0,Ann Kirkpatrick,Q558460,kg:/m/02qtczp,Ann,Kirkpatrick,'1950-03-24',F,rep,'2019-01-03','2021-01-03',AZ,,Democrat,16560,2,,,,,,'01907',1031338,28425,,Ann Kirkpatrick,Ann Kirkpatrick,N00029260,https://kirkpatrick.house.gov,H8AZ01104,768.0,,,,RepKirkpatrick,,,1081240074946252801,,,
S001211,412753,21968.0,Greg Stanton,Q5606289,kg:/m/0hgrxqb,Greg,Stanton,'1970-03-08',M,rep,'2019-01-03','2021-01-03',AZ,,Democrat,,9,,,,,,,,72030,,,Greg Stanton,N00041750,https://stanton.house.gov,H8AZ09040,,,,,RepGregStanton,,,1080885078425784320,,,
H001090,412754,21930.0,Josh Harder,Q58494468,,Josh,Harder,'1986-08-01',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,,10,,,,,,,,179326,,Josh Harder,Josh Harder,N00040853,https://harder.house.gov,H8CA10126,,,,,RepJoshHarder,,,1080851152151953410,,,
C001124,412755,21909.0,TJ Cox,Q59306065,kg:/g/11fj7r9gm5,TJ,Cox,'1963-07-18',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,,21,,,,,,,,57197,,TJ Cox,TJ Cox,N00028122,https://cox.house.gov,H8CA10167,,,,,RepTjCox,,,1080875913926139910,,,
C001123,412757,21907.0,Gil Cisneros,Q54958760,,Gilbert,Cisneros,'1971-02-12',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,,39,Ray,,,,,,,179370,,,"Gilbert Ray Cisneros, Jr.",N00041464,https://cisneros.house.gov,H8CA39174,,,,,RepGilCisneros,,,1080986167003230208,,,
P000618,412758,21954.0,Katie Porter,Q58754391,,Katie,Porter,'1974-01-03',F,rep,'2019-01-03','2021-01-03',CA,,Democrat,,45,,,,,,,,179393,,,Katie Porter,N00040865,https://porter.house.gov,H8CA45130,,,,,RepKatiePorter,,,1081222837459996672,,,
R000616,412759,21960.0,Harley Rouda,Q58333597,,Harley,Rouda,'1961-12-10',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,,48,,,,,,,,179404,,,Harley Rouda,N00040666,https://rouda.house.gov,H8CA48035,,,,,RepHarley,,,1075080722241736704,,,
L000593,412760,21939.0,Mike Levin,Q55424854,,Mike,Levin,'1978-10-28',M,rep,'2019-01-03','2021-01-03',CA,,Democrat,,49,,,,,,,,179416,,,Mike Levin,N00040667,https://mikelevin.house.gov,H8CA49058,,,,,RepMikeLevin,,,1072134139560620033,,,
N000191,412761,21948.0,Joe Neguse,Q57242006,,Joe,Neguse,'1984-05-13',M,rep,'2019-01-03','2021-01-03',CO,,Democrat,,2,,,,,,,,151075,,,Joe Neguse,N00041080,https://neguse.house.gov,H8CO02160,,,,,RepJoeNeguse,,,1078749802765139968,,,
C001121,412762,21912.0,Jason Crow,Q58323071,,Jason,Crow,'1979-03-15',M,rep,'2019-01-03','2021-01-03',CO,,Democrat,,6,,,,,,,,180218,,,Jason Crow,N00040876,https://crow.house.gov,H8CO06229,,,,,RepJasonCrow,,,1080191866509901826,,,
H001081,412763,21931.0,Jahana Hayes,Q24951316,,Jahana,Hayes,'1973-03-08',F,rep,'2019-01-03','2021-01-03',CT,,Democrat,,5,,,,,,,,181744,,,Jahana Hayes,N00043421,https://hayes.house.gov,H8CT05245,,,,,RepJahanaHayes,,,1082086081238102018,,,
W000823,412764,21981.0,Michael Waltz,Q55386653,,Michael,Waltz,'1974-01-31',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,6,,,,,,,,,,,Michael Waltz,N00042403,https://waltz.house.gov,H8FL06148,,,,,RepMichaelWaltz,,,1082416697380913152,,,
S001210,412765,21967.0,Ross Spano,Q16196710,kg:/m/0v3c060,Ross,Spano,'1966-07-16',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,15,,,,,,,,142164,,,Ross Spano,N00043319,https://spano.house.gov,H8FL15230,,,,,RepRossSpano,,,1090328229548826627,,,
S001214,412766,21971.0,Greg Steube,Q5606295,kg:/m/0k3lrh0,W.,Steube,'1978-05-19',M,rep,'2019-01-03','2021-01-03',FL,,Republican,,17,Gregory,,,,,,,117248,,,W. Gregory Steube,N00042808,https://steube.house.gov,H8FL17053,,,,,RepGregSteube,,,1083125649609506816,,,
M001207,412767,21947.0,Debbie Mucarsel-Powell,Q58323616,,Debbie,Mucarsel-Powell,'1971-01-18',F,rep,'2019-01-03','2021-01-03',FL,,Democrat,,26,,,,,,,,173449,,Debbie Mucarsel-Powell,Debbie Mucarsel-Powell,N00041561,https://mucarsel-powell.house.gov,H8FL26039,,,,,RepDMP,,,1080941062028447744,,,
S001206,412768,21963.0,Donna Shalala,Q292569,kg:/m/01v3vb,Donna,Shalala,'1941-02-14',F,rep,'2019-01-03','2021-01-03',FL,,Democrat,,27,E.,,,,,,,182301,,,Donna E. Shalala,N00042811,https://shalala.house.gov,H8FL27193,,,,,RepShalala,,,1060584809095925762,,,
M001208,412769,21944.0,Lucy McBath,Q54358424,kg:/g/11f647_0gj,Lucy,McBath,'1960-06-01',F,rep,'2019-01-03','2021-01-03',GA,,Democrat,,6,,,,,,,,178538,,,Lucy McBath,N00042813,https://mcbath.house.gov,H8GA06393,,,,,replucymcbath,,,1082380458976051202,,,
S001204,412770,,Michael San Nicolas,Q16221559,kg:/m/0wy0mjt,Michael,San Nicolas,'1981-01-30',M,rep,'2019-01-03','2021-01-03',GU,,Democrat,,0,F. Q.,,,,,,,,,,Michael F. Q. San Nicolas,N00042619,https://sannicolas.house.gov,H8GU01020,,,,,GuamCongressman,CongressmanMichaelF.Q.SanNicolas,UCVroMJWH3jsh4shPSlp24sw,346509049,,michael.fq.san.nicolas,
F000467,412771,21918.0,Abby Finkenauer,Q24435337,,Abby,Finkenauer,'1988-12-27',F,rep,'2019-01-03','2021-01-03',IA,,Democrat,,1,,,,,,,,151127,,Abby Finkenauer,Abby Finkenauer,N00040888,https://finkenauer.house.gov,H8IA01094,,,,,RepFinkenauer,,,1081256295469068288,,,
A000378,412772,21902.0,Cindy Axne,Q58324150,,Cynthia,Axne,'1965-04-20',F,rep,'2019-01-03','2021-01-03',IA,,Democrat,,3,,,,,,,,179226,,Cindy Axne,Cynthia Axne,N00041104,https://axne.house.gov,H8IA03124,,,,,RepCindyAxne,,,1080865917377097728,,,
F000469,412773,21920.0,Russ Fulcher,Q7381134,kg:/m/05h4vgh,Russ,Fulcher,'1973-07-19',M,rep,'2019-01-03','2021-01-03',ID,,Republican,,1,,,,,,,,33091,,,Russ Fulcher,N00041335,https://fulcher.house.gov,H8ID01124,,,,,RepRussFulcher,,,1078741899572240384,,,
G000586,412774,21921.0,"Jesús ""Chuy"" García",Q18631698,kg:/m/012c8r5x,Jesús,García,'1956-04-12',M,rep,'2019-01-03','2021-01-03',IL,,Democrat,,4,G.,,,,,,,6261,,,"Jesús G. ""Chuy"" García",N00042114,https://chuygarcia.house.gov,H8IL04134,,,,,RepChuyGarcia,,,1082427779583541248,,,
C001117,412775,21906.0,Sean Casten,Q55386655,,Sean,Casten,'1971-11-23',M,rep,'2019-01-03','2021-01-03',IL,,Democrat,,6,,,,,,,,,,,Sean Casten,N00041338,https://casten.house.gov,H8IL06139,,,,,RepCasten,,,1083472286089396224,,,
U000040,412776,21979.0,Lauren Underwood,Q48471874,,Lauren,Underwood,'1986-10-04',F,rep,'2019-01-03','2021-01-03',IL,,Democrat,,14,,,,,,,,177001,,,Lauren Underwood,N00041569,https://underwood.house.gov,H8IL14174,,,,,RepUnderwood,,,1080539438508400642,,,
B001307,412777,21903.0,Jim Baird (politician),Q48813213,,James,Baird,'1945-06-04',M,rep,'2019-01-03','2021-01-03',IN,,Republican,,4,R.,,,,,,,86013,,,James R. Baird,N00041954,https://baird.house.gov,H8IN04199,,,,,RepJimBaird,,,1086316494450032640,,,
P000615,412778,21952.0,Greg Pence,Q52151577,,Greg,Pence,'1956-11-14',M,rep,'2019-01-03','2021-01-03',IN,,Republican,,6,,,,,,,,177876,,,Greg Pence,N00041956,https://pence.house.gov,H8IN06129,,,,,RepGregPence,,,1082369392229400576,,,
W000824,412779,21982.0,Steve Watkins,Q60428824,,Steven,Watkins,'1976-09-18',M,rep,'2019-01-03','2021-01-03',KS,,Republican,,2,C.,,,,,,,,,,Steve Watkins,N00042126,https://watkins.house.gov,H8KS02199,,,,,Rep_Watkins,,,1080307235350241280,,,
D000629,412780,21914.0,Sharice Davids,Q58322868,,Sharice,Davids,'1980-05-22',F,rep,'2019-01-03','2021-01-03',KS,,Democrat,,3,,,,,,,,181201,,Sharice Davids,Sharice Davids,N00042626,https://davids.house.gov,H8KS03155,,,,,RepDavids,,,1080516116395499522,,,
T000482,412781,21977.0,Lori Trahan,Q56486676,,Lori,Trahan,'1973-10-27',F,rep,'2019-01-03','2021-01-03',MA,,Democrat,,3,,,,,,,,182310,,,Lori Trahan,N00041808,https://trahan.house.gov,H8MA03106,,,,,RepLoriTrahan,,,1079802482640019456,,,
P000617,412782,21955.0,Ayanna Pressley,Q13562359,kg:/m/0bmh9vc,Ayanna,Pressley,'1974-02-03',F,rep,'2019-01-03','2021-01-03',MA,,Democrat,,7,,,,,,,,122700,,,Ayanna Pressley,N00042581,https://pressley.house.gov,H8MA07032,,,,,RepPressley,,,1080584229510172678,,,
T000483,412783,21978.0,David Trone,Q29446408,,David,Trone,'1955-09-21',M,rep,'2019-01-03','2021-01-03',MD,,Democrat,,6,J.,,,,,,,167336,,,David J. Trone,N00039122,https://trone.house.gov,H6MD08549,,,,,repdavidtrone,,,1080573351914061825,,,
S001208,412784,21965.0,Elissa Slotkin,Q30323721,,Elissa,Slotkin,'1976-07-10',F,rep,'2019-01-03','2021-01-03',MI,,Democrat,,8,,,,,,,,181080,,Elissa Slotkin,Elissa Slotkin,N00041357,https://slotkin.house.gov,H8MI08102,,,,,RepSlotkin,,,1078401427347857408,,,
L000592,412785,21940.0,Andy Levin,Q4760938,,Andy,Levin,'1960-08-01',M,rep,'2019-01-03','2021-01-03',MI,,Democrat,,9,,,,,,,,66287,,,Andy Levin,N00042149,https://andylevin.house.gov,H8MI09118,,,,,RepAndyLevin,,,1080277407867772930,,,
S001215,412786,21972.0,Haley Stevens,Q58322563,,Haley,Stevens,'1983-06-24',F,rep,'2019-01-03','2021-01-03',MI,,Democrat,,11,M.,,,,,,,181092,,Haley Stevens,Haley M. Stevens,N00040915,https://stevens.house.gov,H8MI11254,,,,,RepHaleyStevens,,,1076161611033968640,,,
T000481,412787,21975.0,Rashida Tlaib,Q7294939,kg:/m/059_x6c,Rashida,Tlaib,'1976-07-24',F,rep,'2019-01-03','2021-01-03',MI,,Democrat,,13,,,,,,,,105368,,,Rashida Tlaib,N00042649,https://tlaib.house.gov,H8MI13250,,,,,RepRashida,,,1079769536730140672,,,
H001088,412788,21929.0,Jim Hagedorn,Q58494532,,Jim,Hagedorn,'1962-08-04',M,rep,'2019-01-03','2021-01-03',MN,,Republican,,1,,,,,,,,146027,,,Jim Hagedorn,N00031390,https://hagedorn.house.gov,H0MN01045,,,,,RepHagedorn,,,1083474782602125318,,,
C001119,412789,21910.0,Angie Craig,Q58324174,,Angie,Craig,'1972-02-14',F,rep,'2019-01-03','2021-01-03',MN,,Democrat,,2,,,,,,,,166261,,Angie Craig,Angie Craig,N00037039,https://craig.house.gov,H6MN02131,,,,,RepAngieCraig,,,1080222360643485698,,,
P000616,412790,21953.0,Dean Phillips,Q58323131,,Dean,Phillips,'1969-01-20',M,rep,'2019-01-03','2021-01-03',MN,,Democrat,,3,,,,,,,,181357,,,Dean Phillips,N00041134,https://phillips.house.gov,H8MN03143,,,,,RepDeanPhillips,,,1061310112013434882,,,
O000173,412791,21950.0,Ilhan Omar,Q26436159,,Ilhan,Omar,'1981-10-04',F,rep,'2019-01-03','2021-01-03',MN,,Democrat,,5,,,,,,,,171628,,,Ilhan Omar,N00043581,https://omar.house.gov,H8MN05239,,,,,Ilhan,,,1082334352711790593,,,
S001212,412792,21969.0,Pete Stauber,Q55955746,,Pete,Stauber,'1966-05-10',M,rep,'2019-01-03','2021-01-03',MN,,Republican,,8,,,,,,,,159954,,,Pete Stauber,N00041511,https://stauber.house.gov,H8MN08043,,,,,RepPeteStauber,,,1075830599007510535,,,
G000591,412793,21927.0,Michael Guest (politician),Q60428645,,Michael,Guest,'1970-02-04',M,rep,'2019-01-03','2021-01-03',MS,,Republican,,3,,,,,,,,,,,Michael Guest,N00042458,https://guest.house.gov,H8MS03125,,,,,RepMichaelGuest,,,1081243468327018496,,,
A000377,412794,21901.0,Kelly Armstrong,Q50362353,,Kelly,Armstrong,'1976-10-08',M,rep,'2019-01-03','2021-01-03',ND,,Republican,,0,,,,,,,,139338,,,Kelly Armstrong,N00042868,https://armstrong.house.gov,H8ND00096,,,,,RepArmstrongND,,,1080515866255593472,,,
P000614,412795,21951.0,Chris Pappas (politician),Q5107684,kg:/m/0nd3t8z,Chris,Pappas,'1980-06-04',M,rep,'2019-01-03','2021-01-03',NH,,Democrat,,1,,,,,,,,,,,Chris Pappas,N00042161,https://pappas.house.gov,H8NH01210,,,,,RepChrisPappas,,,1067748650485497862,,,
V000133,412796,21980.0,Jeff Van Drew,Q6175202,kg:/m/08h3sl,Jefferson,Van Drew,'1953-02-23',M,rep,'2019-01-03','2021-01-03',NJ,,Republican,,2,,,,,,,,24685,,,Jefferson Van Drew,N00042164,,H8NJ02166,,,,,CongressmanJVD,,,1083469084648505344,,,
K000394,412797,21937.0,Andy Kim (politician),Q55639180,,Andy,Kim,'1982-07-12',M,rep,'2019-01-03','2021-01-03',NJ,,Democrat,,3,,,,,,,,,,,Andy Kim,N00041370,https://kim.house.gov,H8NJ03206,,,,,RepAndyKimNJ,,,1078771848882593793,,,
