bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,first,last,official_full,birthday,gender,type,start,end,state,district,party,url,class,state_rank,middle,nickname,suffix,caucus,end-type
C001097,'02107',,412517,N00033373,9754,H2CA28113,63934,Tony Cárdenas,,Tony Cardenas,1741,21309,Q3620422,kg:/m/0cgzsw,Tony,Cárdenas,Tony Cárdenas,'1963-03-31',M,rep,'2019-01-03','2021-01-03',CA,29,Democrat,https://cardenas.house.gov,,,,,,,
R000599,'02109',,412519,N00033510,136407,H2CA36439,79727,Raul Ruiz (politician),,Raul Ruiz,1743,21311,Q3701994,kg:/m/02p8pz0,Raul,Ruiz,Raul Ruiz,'1972-08-25',M,rep,'2013-01-03','2015-01-03',CA,36,Democrat,http://ruiz.house.gov,,,,,,,
R000599,'02109',,412519,N00033510,136407,H2CA36439,79727,Raul Ruiz (politician),,Raul Ruiz,1743,21311,Q3701994,kg:/m/02p8pz0,Raul,Ruiz,Raul Ruiz,'1972-08-25',M,rep,'2015-01-06','2017-01-03',CA,36,Democrat,https://ruiz.house.gov,,,,,,,
R000599,'02109',,412519,N00033510,136407,H2CA36439,79727,Raul Ruiz (politician),,Raul Ruiz,1743,21311,Q3701994,kg:/m/02p8pz0,Raul,Ruiz,Raul Ruiz,'1972-08-25',M,rep,'2017-01-03','2019-01-03',CA,36,Democrat,https://ruiz.house.gov,,,,,,,
R000599,'02109',,412519,N00033510,136407,H2CA36439,79727,Raul Ruiz (politician),,Raul Ruiz,1743,21311,Q3701994,kg:/m/02p8pz0,Raul,Ruiz,Raul Ruiz,'1972-08-25',M,rep,'2019-01-03','2021-01-03',CA,36,Democrat,https://ruiz.house.gov,,,,,,,
T000472,'02110',,412520,N00006701,22337,H2CA43245,2737,Mark Takano,,Mark Takano,1744,21312,Q399593,kg:/m/0k3lj_y,Mark,Takano,Mark Takano,'1960-12-10',M,rep,'2013-01-03','2015-01-03',CA,41,Democrat,http://takano.house.gov,,,,,,,
T000472,'02110',,412520,N00006701,22337,H2CA43245,2737,Mark Takano,,Mark Takano,1744,21312,Q399593,kg:/m/0k3lj_y,Mark,Takano,Mark Takano,'1960-12-10',M,rep,'2015-01-06','2017-01-03',CA,41,Democrat,https://takano.house.gov,,,,,,,
T000472,'02110',,412520,N00006701,22337,H2CA43245,2737,Mark Takano,,Mark Takano,1744,21312,Q399593,kg:/m/0k3lj_y,Mark,Takano,Mark Takano,'1960-12-10',M,rep,'2017-01-03','2019-01-03',CA,41,Democrat,https://takano.house.gov,,,,,,,
T000472,'02110',,412520,N00006701,22337,H2CA43245,2737,Mark Takano,,Mark Takano,1744,21312,Q399593,kg:/m/0k3lj_y,Mark,Takano,Mark Takano,'1960-12-10',M,rep,'2019-01-03','2021-01-03',CA,41,Democrat,https://takano.house.gov,,,,,,,
L000579,'02111',,412521,N00033274,16469,H2CA00104,93815,Alan Lowenthal,,Alan Lowenthal,1745,21313,Q3740782,kg:/m/027jz0m,Alan,Lowenthal,Alan S. Lowenthal,'1941-03-08',M,rep,'2013-01-03','2015-01-03',CA,47,Democrat,http://lowenthal.house.gov,,,S.,,,,
L000579,'02111',,412521,N00033274,16469,H2CA00104,93815,Alan Lowenthal,,Alan Lowenthal,1745,21313,Q3740782,kg:/m/027jz0m,Alan,Lowenthal,Alan S. Lowenthal,'1941-03-08',M,rep,'2015-01-06','2017-01-03',CA,47,Democrat,http://lowenthal.house.gov,,,S.,,,,
L000579,'02111',,412521,N00033274,16469,H2CA00104,93815,Alan Lowenthal,,Alan Lowenthal,1745,21313,Q3740782,kg:/m/027jz0m,Alan,Lowenthal,Alan S. Lowenthal,'1941-03-08',M,rep,'2017-01-03','2019-01-03',CA,47,Democrat,https://lowenthal.house.gov,,,S.,,,,
L000579,'02111',,412521,N00033274,16469,H2CA00104,93815,Alan Lowenthal,,Alan Lowenthal,1745,21313,Q3740782,kg:/m/027jz0m,Alan,Lowenthal,Alan S. Lowenthal,'1941-03-08',M,rep,'2019-01-03','2021-01-03',CA,47,Democrat,https://lowenthal.house.gov,,,S.,,,,
V000130,'02112',,412522,N00007021,29100,H2CA50026,8297,Juan Vargas,,Juan Vargas,1746,21314,Q3791701,kg:/m/076bp4,Juan,Vargas,Juan Vargas,'1961-03-07',M,rep,'2013-01-03','2015-01-03',CA,51,Democrat,http://vargas.house.gov,,,,,,,
V000130,'02112',,412522,N00007021,29100,H2CA50026,8297,Juan Vargas,,Juan Vargas,1746,21314,Q3791701,kg:/m/076bp4,Juan,Vargas,Juan Vargas,'1961-03-07',M,rep,'2015-01-06','2017-01-03',CA,51,Democrat,http://vargas.house.gov,,,,,,,
V000130,'02112',,412522,N00007021,29100,H2CA50026,8297,Juan Vargas,,Juan Vargas,1746,21314,Q3791701,kg:/m/076bp4,Juan,Vargas,Juan Vargas,'1961-03-07',M,rep,'2017-01-03','2019-01-03',CA,51,Democrat,https://vargas.house.gov,,,,,,,
V000130,'02112',,412522,N00007021,29100,H2CA50026,8297,Juan Vargas,,Juan Vargas,1746,21314,Q3791701,kg:/m/076bp4,Juan,Vargas,Juan Vargas,'1961-03-07',M,rep,'2019-01-03','2021-01-03',CA,51,Democrat,https://vargas.house.gov,,,,,,,
P000608,'02113',,412523,N00033591,70351,H2CA52089,79661,Scott Peters (politician),,Scott Peters,1747,21315,Q3791514,kg:/m/02rymxd,Scott,Peters,Scott H. Peters,'1958-06-17',M,rep,'2013-01-03','2015-01-03',CA,52,Democrat,http://scottpeters.house.gov,,,H.,,,,
P000608,'02113',,412523,N00033591,70351,H2CA52089,79661,Scott Peters (politician),,Scott Peters,1747,21315,Q3791514,kg:/m/02rymxd,Scott,Peters,Scott H. Peters,'1958-06-17',M,rep,'2015-01-06','2017-01-03',CA,52,Democrat,http://scottpeters.house.gov,,,H.,,,,
P000608,'02113',,412523,N00033591,70351,H2CA52089,79661,Scott Peters (politician),,Scott Peters,1747,21315,Q3791514,kg:/m/02rymxd,Scott,Peters,Scott H. Peters,'1958-06-17',M,rep,'2017-01-03','2019-01-03',CA,52,Democrat,https://scottpeters.house.gov,,,H.,,,,
P000608,'02113',,412523,N00033591,70351,H2CA52089,79661,Scott Peters (politician),,Scott Peters,1747,21315,Q3791514,kg:/m/02rymxd,Scott,Peters,Scott H. Peters,'1958-06-17',M,rep,'2019-01-03','2021-01-03',CA,52,Democrat,https://scottpeters.house.gov,,,H.,,,,
Y000065,'02115',,412525,N00033220,137622,H2FL06109,63943,Ted Yoho,,Ted Yoho,1749,21317,Q3090476,kg:/m/0l8lwvh,Ted,Yoho,Ted S. Yoho,'1955-04-13',M,rep,'2013-01-03','2015-01-03',FL,3,Republican,http://yoho.house.gov,,,S.,,,,
Y000065,'02115',,412525,N00033220,137622,H2FL06109,63943,Ted Yoho,,Ted Yoho,1749,21317,Q3090476,kg:/m/0l8lwvh,Ted,Yoho,Ted S. Yoho,'1955-04-13',M,rep,'2015-01-06','2017-01-03',FL,3,Republican,http://yoho.house.gov,,,S.,,,,
Y000065,'02115',,412525,N00033220,137622,H2FL06109,63943,Ted Yoho,,Ted Yoho,1749,21317,Q3090476,kg:/m/0l8lwvh,Ted,Yoho,Ted S. Yoho,'1955-04-13',M,rep,'2017-01-03','2019-01-03',FL,3,Republican,https://yoho.house.gov,,,S.,,,,
Y000065,'02115',,412525,N00033220,137622,H2FL06109,63943,Ted Yoho,,Ted Yoho,1749,21317,Q3090476,kg:/m/0l8lwvh,Ted,Yoho,Ted S. Yoho,'1955-04-13',M,rep,'2019-01-03','2021-01-03',FL,3,Republican,https://yoho.house.gov,,,S.,,,,
F000462,'02119',,412529,N00002893,8102,H2FL14053|H2FL22080,623714,Lois Frankel,15032387115,Lois Frankel,1753,21321,Q3182451,kg:/m/0gjdw8_,Lois,Frankel,Lois Frankel,'1948-05-16',F,rep,'2013-01-03','2015-01-03',FL,22,Democrat,http://frankel.house.gov,,,,,,,
F000462,'02119',,412529,N00002893,8102,H2FL14053|H2FL22080,623714,Lois Frankel,15032387115,Lois Frankel,1753,21321,Q3182451,kg:/m/0gjdw8_,Lois,Frankel,Lois Frankel,'1948-05-16',F,rep,'2015-01-06','2017-01-03',FL,22,Democrat,http://frankel.house.gov,,,,,,,
F000462,'02119',,412529,N00002893,8102,H2FL14053|H2FL22080,623714,Lois Frankel,15032387115,Lois Frankel,1753,21321,Q3182451,kg:/m/0gjdw8_,Lois,Frankel,Lois Frankel,'1948-05-16',F,rep,'2017-01-03','2019-01-03',FL,21,Democrat,https://frankel.house.gov,,,,,,,
F000462,'02119',,412529,N00002893,8102,H2FL14053|H2FL22080,623714,Lois Frankel,15032387115,Lois Frankel,1753,21321,Q3182451,kg:/m/0gjdw8_,Lois,Frankel,Lois Frankel,'1948-05-16',F,rep,'2019-01-03','2021-01-03',FL,21,Democrat,https://frankel.house.gov,,,,,,,
C001093,'02121',,412531,N00033518,67851,H2GA09150,79719,Doug Collins (politician),,Doug Collins,1755,21323,Q3162841,kg:/m/0lq9rkz,Doug,Collins,Doug Collins,'1966-08-16',M,rep,'2013-01-03','2015-01-03',GA,9,Republican,http://dougcollins.house.gov,,,,,,,
C001093,'02121',,412531,N00033518,67851,H2GA09150,79719,Doug Collins (politician),,Doug Collins,1755,21323,Q3162841,kg:/m/0lq9rkz,Doug,Collins,Doug Collins,'1966-08-16',M,rep,'2015-01-06','2017-01-03',GA,9,Republican,http://dougcollins.house.gov,,,,,,,
C001093,'02121',,412531,N00033518,67851,H2GA09150,79719,Doug Collins (politician),,Doug Collins,1755,21323,Q3162841,kg:/m/0lq9rkz,Doug,Collins,Doug Collins,'1966-08-16',M,rep,'2017-01-03','2019-01-03',GA,9,Republican,https://dougcollins.house.gov,,,,,,,
C001093,'02121',,412531,N00033518,67851,H2GA09150,79719,Doug Collins (politician),,Doug Collins,1755,21323,Q3162841,kg:/m/0lq9rkz,Doug,Collins,Doug Collins,'1966-08-16',M,rep,'2019-01-03','2021-01-03',GA,9,Republican,https://dougcollins.house.gov,,,,,,,
G000571,'02122',,412532,N00033281,129306,H2HI02508,1025291,Tulsi Gabbard,15032387167,Tulsi Gabbard,1756,21324,Q32620,kg:/m/0cnyrfq,Tulsi,Gabbard,Tulsi Gabbard,'1981-04-12',F,rep,'2013-01-03','2015-01-03',HI,2,Democrat,http://gabbard.house.gov,,,,,,,
G000571,'02122',,412532,N00033281,129306,H2HI02508,1025291,Tulsi Gabbard,15032387167,Tulsi Gabbard,1756,21324,Q32620,kg:/m/0cnyrfq,Tulsi,Gabbard,Tulsi Gabbard,'1981-04-12',F,rep,'2015-01-06','2017-01-03',HI,2,Democrat,http://gabbard.house.gov,,,,,,,
G000571,'02122',,412532,N00033281,129306,H2HI02508,1025291,Tulsi Gabbard,15032387167,Tulsi Gabbard,1756,21324,Q32620,kg:/m/0cnyrfq,Tulsi,Gabbard,Tulsi Gabbard,'1981-04-12',F,rep,'2017-01-03','2019-01-03',HI,2,Democrat,https://gabbard.house.gov,,,,,,,
G000571,'02122',,412532,N00033281,129306,H2HI02508,1025291,Tulsi Gabbard,15032387167,Tulsi Gabbard,1756,21324,Q32620,kg:/m/0cnyrfq,Tulsi,Gabbard,Tulsi Gabbard,'1981-04-12',F,rep,'2019-01-03','2021-01-03',HI,2,Democrat,https://gabbard.house.gov,,,,,,,
D000622,'02123',S386,412533,N00027860,57442,H6IL06141|S6IL00292,94484,Tammy Duckworth,15032387037,Tammy Duckworth,1757,21325,Q3036410,kg:/m/09vqjr,Tammy,Duckworth,Tammy Duckworth,'1968-03-12',F,rep,'2013-01-03','2015-01-03',IL,8,Democrat,http://duckworth.house.gov,,,,,,,
D000622,'02123',S386,412533,N00027860,57442,H6IL06141|S6IL00292,94484,Tammy Duckworth,15032387037,Tammy Duckworth,1757,21325,Q3036410,kg:/m/09vqjr,Tammy,Duckworth,Tammy Duckworth,'1968-03-12',F,rep,'2015-01-06','2017-01-03',IL,8,Democrat,http://duckworth.house.gov,,,,,,,
D000622,'02123',S386,412533,N00027860,57442,H6IL06141|S6IL00292,94484,Tammy Duckworth,15032387037,Tammy Duckworth,1757,21325,Q3036410,kg:/m/09vqjr,Tammy,Duckworth,Tammy Duckworth,'1968-03-12',F,sen,'2017-01-03','2023-01-03',IL,,Democrat,https://www.duckworth.senate.gov,3,junior,,,,,
D000619,'02126',,412536,N00034784,9622,H2IL13120,68337,Rodney Davis (politician),,Rodney Davis (Illinois),1760,21328,Q134035,kg:/m/0jwttjt,Rodney,Davis,Rodney Davis,'1970-01-05',M,rep,'2013-01-03','2015-01-03',IL,13,Republican,http://rodneydavis.house.gov,,,,,,,
D000619,'02126',,412536,N00034784,9622,H2IL13120,68337,Rodney Davis (politician),,Rodney Davis (Illinois),1760,21328,Q134035,kg:/m/0jwttjt,Rodney,Davis,Rodney Davis,'1970-01-05',M,rep,'2015-01-06','2017-01-03',IL,13,Republican,http://rodneydavis.house.gov,,,,,,,
D000619,'02126',,412536,N00034784,9622,H2IL13120,68337,Rodney Davis (politician),,Rodney Davis (Illinois),1760,21328,Q134035,kg:/m/0jwttjt,Rodney,Davis,Rodney Davis,'1970-01-05',M,rep,'2017-01-03','2019-01-03',IL,13,Republican,https://rodneydavis.house.gov,,,,,,,
D000619,'02126',,412536,N00034784,9622,H2IL13120,68337,Rodney Davis (politician),,Rodney Davis (Illinois),1760,21328,Q134035,kg:/m/0jwttjt,Rodney,Davis,Rodney Davis,'1970-01-05',M,rep,'2019-01-03','2021-01-03',IL,13,Republican,https://rodneydavis.house.gov,,,,,,,
B001286,'02127',,412537,N00033390,134964,H2IL17071,63949,Cheri Bustos,15032386872,Cheri Bustos,1761,21329,Q723148,kg:/m/0jwwtrm,Cheri,Bustos,Cheri Bustos,'1961-10-17',F,rep,'2013-01-03','2015-01-03',IL,17,Democrat,http://bustos.house.gov,,,,,,,
B001286,'02127',,412537,N00033390,134964,H2IL17071,63949,Cheri Bustos,15032386872,Cheri Bustos,1761,21329,Q723148,kg:/m/0jwwtrm,Cheri,Bustos,Cheri Bustos,'1961-10-17',F,rep,'2015-01-06','2017-01-03',IL,17,Democrat,http://bustos.house.gov,,,,,,,
B001286,'02127',,412537,N00033390,134964,H2IL17071,63949,Cheri Bustos,15032386872,Cheri Bustos,1761,21329,Q723148,kg:/m/0jwwtrm,Cheri,Bustos,Cheri Bustos,'1961-10-17',F,rep,'2017-01-03','2019-01-03',IL,17,Democrat,https://bustos.house.gov,,,,,,,
B001286,'02127',,412537,N00033390,134964,H2IL17071,63949,Cheri Bustos,15032386872,Cheri Bustos,1761,21329,Q723148,kg:/m/0jwwtrm,Cheri,Bustos,Cheri Bustos,'1961-10-17',F,rep,'2019-01-03','2021-01-03',IL,17,Democrat,https://bustos.house.gov,,,,,,,
W000813,'02128',,412538,N00031226,34205,H0IN02190,95005,Jackie Walorski,15032387909,Jackie Walorski,1762,21330,Q3157413,kg:/m/0ksf92,Jackie,Walorski,Jackie Walorski,'1963-08-17',F,rep,'2013-01-03','2015-01-03',IN,2,Republican,http://walorski.house.gov,,,,,,,
W000813,'02128',,412538,N00031226,34205,H0IN02190,95005,Jackie Walorski,15032387909,Jackie Walorski,1762,21330,Q3157413,kg:/m/0ksf92,Jackie,Walorski,Jackie Walorski,'1963-08-17',F,rep,'2015-01-06','2017-01-03',IN,2,Republican,http://walorski.house.gov,,,,,,,
W000813,'02128',,412538,N00031226,34205,H0IN02190,95005,Jackie Walorski,15032387909,Jackie Walorski,1762,21330,Q3157413,kg:/m/0ksf92,Jackie,Walorski,Jackie Walorski,'1963-08-17',F,rep,'2017-01-03','2019-01-03',IN,2,Republican,https://walorski.house.gov,,,,,,,
W000813,'02128',,412538,N00031226,34205,H0IN02190,95005,Jackie Walorski,15032387909,Jackie Walorski,1762,21330,Q3157413,kg:/m/0ksf92,Jackie,Walorski,Jackie Walorski,'1963-08-17',F,rep,'2019-01-03','2021-01-03',IN,2,Republican,https://walorski.house.gov,,,,,,,
B001284,'02129',,412539,N00033495,135988,H2IN05082,623720,Susan Brooks,15032386870,Susan Brooks,1763,21331,Q3225324,kg:/m/0jt8ng2,Susan,Brooks,Susan W. Brooks,'1960-08-25',F,rep,'2013-01-03','2015-01-03',IN,5,Republican,http://susanwbrooks.house.gov,,,W.,,,,
B001284,'02129',,412539,N00033495,135988,H2IN05082,623720,Susan Brooks,15032386870,Susan Brooks,1763,21331,Q3225324,kg:/m/0jt8ng2,Susan,Brooks,Susan W. Brooks,'1960-08-25',F,rep,'2015-01-06','2017-01-03',IN,5,Republican,http://susanwbrooks.house.gov,,,W.,,,,
B001284,'02129',,412539,N00033495,135988,H2IN05082,623720,Susan Brooks,15032386870,Susan Brooks,1763,21331,Q3225324,kg:/m/0jt8ng2,Susan,Brooks,Susan W. Brooks,'1960-08-25',F,rep,'2017-01-03','2019-01-03',IN,5,Republican,https://susanwbrooks.house.gov,,,W.,,,,
B001284,'02129',,412539,N00033495,135988,H2IN05082,623720,Susan Brooks,15032386870,Susan Brooks,1763,21331,Q3225324,kg:/m/0jt8ng2,Susan,Brooks,Susan W. Brooks,'1960-08-25',F,rep,'2019-01-03','2021-01-03',IN,5,Republican,https://susanwbrooks.house.gov,,,W.,,,,
B001282,'02131',,412541,N00031233,117290,H0KY06104,61848,Andy Barr (American politician),,Andy Barr,1765,21333,Q3828645,kg:/m/0ddc6r6,Garland,Barr,Andy Barr,'1973-07-24',M,rep,'2013-01-03','2015-01-03',KY,6,Republican,http://barr.house.gov,,,,Andy,,,
B001282,'02131',,412541,N00031233,117290,H0KY06104,61848,Andy Barr (American politician),,Andy Barr,1765,21333,Q3828645,kg:/m/0ddc6r6,Garland,Barr,Andy Barr,'1973-07-24',M,rep,'2015-01-06','2017-01-03',KY,6,Republican,https://barr.house.gov,,,,Andy,,,
B001282,'02131',,412541,N00031233,117290,H0KY06104,61848,Andy Barr (American politician),,Andy Barr,1765,21333,Q3828645,kg:/m/0ddc6r6,Garland,Barr,Andy Barr,'1973-07-24',M,rep,'2017-01-03','2019-01-03',KY,6,Republican,https://barr.house.gov,,,,Andy,,,
B001282,'02131',,412541,N00031233,117290,H0KY06104,61848,Andy Barr (American politician),,Andy Barr,1765,21333,Q3828645,kg:/m/0ddc6r6,Garland,Barr,Andy Barr,'1973-07-24',M,rep,'2019-01-03','2021-01-03',KY,6,Republican,https://barr.house.gov,,,,Andy,,,
W000817,'02182',S366,412542,N00033492,141272,S2MA00170,1023023,Elizabeth Warren,15032390639,Elizabeth Warren,1766,41301,Q434706,kg:/m/01qh39,Elizabeth,Warren,Elizabeth Warren,'1949-06-22',F,sen,'2013-01-03','2019-01-03',MA,,Democrat,https://www.warren.senate.gov,1,senior,,,,,
W000817,'02182',S366,412542,N00033492,141272,S2MA00170,1023023,Elizabeth Warren,15032390639,Elizabeth Warren,1766,41301,Q434706,kg:/m/01qh39,Elizabeth,Warren,Elizabeth Warren,'1949-06-22',F,sen,'2019-01-03','2025-01-03',MA,,Democrat,https://www.warren.senate.gov,1,senior,,,,,
K000379,'02172',,412543,N00034044,141275,H2MA04073,79948,Joe Kennedy III,,Joseph Kennedy III,1767,21335,Q1707784,kg:/m/0j28kl9,Joseph,Kennedy,Joseph P. Kennedy III,'1980-10-04',M,rep,'2013-01-03','2015-01-03',MA,4,Democrat,http://kennedy.house.gov,,,P.,,III,,
K000379,'02172',,412543,N00034044,141275,H2MA04073,79948,Joe Kennedy III,,Joseph Kennedy III,1767,21335,Q1707784,kg:/m/0j28kl9,Joseph,Kennedy,Joseph P. Kennedy III,'1980-10-04',M,rep,'2015-01-06','2017-01-03',MA,4,Democrat,http://kennedy.house.gov,,,P.,,III,,
K000379,'02172',,412543,N00034044,141275,H2MA04073,79948,Joe Kennedy III,,Joseph Kennedy III,1767,21335,Q1707784,kg:/m/0j28kl9,Joseph,Kennedy,Joseph P. Kennedy III,'1980-10-04',M,rep,'2017-01-03','2019-01-03',MA,4,Democrat,https://kennedy.house.gov,,,P.,,III,,
K000379,'02172',,412543,N00034044,141275,H2MA04073,79948,Joe Kennedy III,,Joseph Kennedy III,1767,21335,Q1707784,kg:/m/0j28kl9,Joseph,Kennedy,Joseph P. Kennedy III,'1980-10-04',M,rep,'2019-01-03','2021-01-03',MA,4,Democrat,https://kennedy.house.gov,,,P.,,III,,
K000383,'02185',S363,412545,N00034580,22381,S2ME00109,37413,Angus King,,Angus King,1769,41300,Q544464,kg:/m/02hfx0,Angus,King,"Angus S. King, Jr.",'1944-03-31',M,sen,'2013-01-03','2019-01-03',ME,,Independent,https://www.king.senate.gov,1,junior,,,,Democrat,
K000383,'02185',S363,412545,N00034580,22381,S2ME00109,37413,Angus King,,Angus King,1769,41300,Q544464,kg:/m/02hfx0,Angus,King,"Angus S. King, Jr.",'1944-03-31',M,sen,'2019-01-03','2025-01-03',ME,,Independent,https://www.king.senate.gov,1,junior,,,,Democrat,
K000380,'02134',,412546,N00033395,136102,H2MI05119,623723,Dan Kildee,,Dan Kildee,1770,21372,Q3880272,kg:/m/0n4c3yt,Daniel,Kildee,Daniel T. Kildee,'1958-08-11',M,rep,'2013-01-03','2015-01-03',MI,5,Democrat,http://dankildee.house.gov,,,T.,,,,
K000380,'02134',,412546,N00033395,136102,H2MI05119,623723,Dan Kildee,,Dan Kildee,1770,21372,Q3880272,kg:/m/0n4c3yt,Daniel,Kildee,Daniel T. Kildee,'1958-08-11',M,rep,'2015-01-06','2017-01-03',MI,5,Democrat,http://dankildee.house.gov,,,T.,,,,
K000380,'02134',,412546,N00033395,136102,H2MI05119,623723,Dan Kildee,,Dan Kildee,1770,21372,Q3880272,kg:/m/0n4c3yt,Daniel,Kildee,Daniel T. Kildee,'1958-08-11',M,rep,'2017-01-03','2019-01-03',MI,5,Democrat,https://dankildee.house.gov,,,T.,,,,
K000380,'02134',,412546,N00033395,136102,H2MI05119,623723,Dan Kildee,,Dan Kildee,1770,21372,Q3880272,kg:/m/0n4c3yt,Daniel,Kildee,Daniel T. Kildee,'1958-08-11',M,rep,'2019-01-03','2021-01-03',MI,5,Democrat,https://dankildee.house.gov,,,T.,,,,
W000812,'02137',,412548,N00033106,136083,H2MO02102,82702,Ann Wagner,15032387908,Ann Wagner,1772,21337,Q3917251,kg:/m/07q9w8,Ann,Wagner,Ann Wagner,'1962-09-13',F,rep,'2013-01-03','2015-01-03',MO,2,Republican,http://wagner.house.gov,,,,,,,
W000812,'02137',,412548,N00033106,136083,H2MO02102,82702,Ann Wagner,15032387908,Ann Wagner,1772,21337,Q3917251,kg:/m/07q9w8,Ann,Wagner,Ann Wagner,'1962-09-13',F,rep,'2015-01-06','2017-01-03',MO,2,Republican,http://wagner.house.gov,,,,,,,
W000812,'02137',,412548,N00033106,136083,H2MO02102,82702,Ann Wagner,15032387908,Ann Wagner,1772,21337,Q3917251,kg:/m/07q9w8,Ann,Wagner,Ann Wagner,'1962-09-13',F,rep,'2017-01-03','2019-01-03',MO,2,Republican,https://wagner.house.gov,,,,,,,
W000812,'02137',,412548,N00033106,136083,H2MO02102,82702,Ann Wagner,15032387908,Ann Wagner,1772,21337,Q3917251,kg:/m/07q9w8,Ann,Wagner,Ann Wagner,'1962-09-13',F,rep,'2019-01-03','2021-01-03',MO,2,Republican,https://wagner.house.gov,,,,,,,
D000618,'02138',S375,412549,N00033054,135720,H2MT01060|S2MT00096,1034037,Steve Daines,,Steve Daines,1773,21338,Q3200900,kg:/m/03qlc5t,Steve,Daines,Steve Daines,'1962-08-20',M,rep,'2013-01-03','2015-01-03',MT,0,Republican,http://daines.house.gov,,,,,,,
D000618,'02138',S375,412549,N00033054,135720,H2MT01060|S2MT00096,1034037,Steve Daines,,Steve Daines,1773,21338,Q3200900,kg:/m/03qlc5t,Steve,Daines,Steve Daines,'1962-08-20',M,sen,'2015-01-06','2021-01-03',MT,,Republican,https://www.daines.senate.gov,2,junior,,,,,
H001067,'02140',,412550,N00033630,136448,H2NC08185,79622,Richard Hudson (American politician),,Richard Hudson,1774,21346,Q3956999,kg:/m/0nbwfxs,Richard,Hudson,Richard Hudson,'1971-11-04',M,rep,'2013-01-03','2015-01-03',NC,8,Republican,http://hudson.house.gov,,,,,,,
H001067,'02140',,412550,N00033630,136448,H2NC08185,79622,Richard Hudson (American politician),,Richard Hudson,1774,21346,Q3956999,kg:/m/0nbwfxs,Richard,Hudson,Richard Hudson,'1971-11-04',M,rep,'2015-01-06','2017-01-03',NC,8,Republican,http://hudson.house.gov,,,,,,,
H001067,'02140',,412550,N00033630,136448,H2NC08185,79622,Richard Hudson (American politician),,Richard Hudson,1774,21346,Q3956999,kg:/m/0nbwfxs,Richard,Hudson,Richard Hudson,'1971-11-04',M,rep,'2017-01-03','2019-01-03',NC,8,Republican,https://hudson.house.gov,,,,,,,
H001067,'02140',,412550,N00033630,136448,H2NC08185,79622,Richard Hudson (American politician),,Richard Hudson,1774,21346,Q3956999,kg:/m/0nbwfxs,Richard,Hudson,Richard Hudson,'1971-11-04',M,rep,'2019-01-03','2021-01-03',NC,8,Republican,https://hudson.house.gov,,,,,,,
H001065,'02143',,412553,N00033399,136462,H2NC13110,623728,George Holding,,George E.B. Holding,1777,21349,Q3956828,kg:/m/0hgp6py,George,Holding,George Holding,'1968-04-17',M,rep,'2013-01-03','2015-01-03',NC,13,Republican,http://holding.house.gov,,,,,,,
H001065,'02143',,412553,N00033399,136462,H2NC13110,623728,George Holding,,George E.B. Holding,1777,21349,Q3956828,kg:/m/0hgp6py,George,Holding,George Holding,'1968-04-17',M,rep,'2015-01-06','2017-01-03',NC,13,Republican,http://holding.house.gov,,,,,,,
H001065,'02143',,412553,N00033399,136462,H2NC13110,623728,George Holding,,George E.B. Holding,1777,21349,Q3956828,kg:/m/0hgp6py,George,Holding,George Holding,'1968-04-17',M,rep,'2017-01-03','2019-01-03',NC,2,Republican,https://holding.house.gov,,,,,,,
H001065,'02143',,412553,N00033399,136462,H2NC13110,623728,George Holding,,George E.B. Holding,1777,21349,Q3956828,kg:/m/0hgp6py,George,Holding,George Holding,'1968-04-17',M,rep,'2019-01-03','2021-01-03',NC,2,Republican,https://holding.house.gov,,,,,,,
C001096,'02144',S398,412555,N00004614,444,H0ND01026|H6ND00074|S8ND00120,7600,Kevin Cramer,,Kevin Cramer,1779,21350,Q3957020,kg:/m/02rhrnw,Kevin,Cramer,Kevin Cramer,'1961-01-21',M,rep,'2013-01-03','2015-01-03',ND,0,Republican,http://cramer.house.gov,,,,,,,
C001096,'02144',S398,412555,N00004614,444,H0ND01026|H6ND00074|S8ND00120,7600,Kevin Cramer,,Kevin Cramer,1779,21350,Q3957020,kg:/m/02rhrnw,Kevin,Cramer,Kevin Cramer,'1961-01-21',M,rep,'2015-01-06','2017-01-03',ND,0,Republican,http://cramer.house.gov,,,,,,,
C001096,'02144',S398,412555,N00004614,444,H0ND01026|H6ND00074|S8ND00120,7600,Kevin Cramer,,Kevin Cramer,1779,21350,Q3957020,kg:/m/02rhrnw,Kevin,Cramer,Kevin Cramer,'1961-01-21',M,rep,'2017-01-03','2019-01-03',ND,0,Republican,https://cramer.house.gov,,,,,,,
C001096,'02144',S398,412555,N00004614,444,H0ND01026|H6ND00074|S8ND00120,7600,Kevin Cramer,,Kevin Cramer,1779,21350,Q3957020,kg:/m/02rhrnw,Kevin,Cramer,Kevin Cramer,'1961-01-21',M,sen,'2019-01-03','2025-01-03',ND,,Republican,https://www.cramer.senate.gov,1,junior,,,,,
